Iteration	Replicate_ID	Posterior	Likelihood	Prior	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3052	1	-4266.062	-4281.723	15.6618	0.109958	0.18826	0.218641	0.17088	0.145938	0.123465	0.0848957	0.14389	0.0499733	0.0226275	0.0558036	0.0186798	0.0669757	0.203458	0.263926	0.133767	0.0461742	0.305671	0.0470031	0.264395	0.281997	0.167292	0.286316	1.399987
3053	1	-4275.406	-4291.182	15.77594	0.117038	0.19355	0.187131	0.189928	0.113709	0.122114	0.0849063	0.140214	0.0650495	0.0232661	0.0774195	0.0273414	0.0469057	0.19098	0.238567	0.162015	0.0242939	0.336102	0.0480417	0.282259	0.288426	0.155315	0.274001	1.388573
3054	1	-4275.898	-4290.525	14.62701	0.147276	0.175897	0.214246	0.19648	0.140757	0.141914	0.0788735	0.102683	0.0628727	0.0210836	0.0890817	0.0314602	0.100842	0.182632	0.293631	0.12963	0.0462249	0.306934	0.0409473	0.276574	0.284473	0.158443	0.280509	1.503467
3055	1	-4273.901	-4290.465	16.5635	0.117854	0.184514	0.185373	0.175008	0.116284	0.105848	0.0593402	0.115274	0.0515389	0.0163573	0.0759845	0.0432916	0.0631502	0.208743	0.228482	0.151921	0.0498869	0.310307	0.0506613	0.264497	0.262433	0.186004	0.287066	1.309817
3056	1	-4275.56	-4291.274	15.71337	0.122837	0.197659	0.219312	0.170014	0.111887	0.103209	0.0884464	0.113682	0.0357375	0.0107604	0.0681789	0.0584947	0.094612	0.198862	0.279619	0.162007	0.0335478	0.29796	0.0280043	0.264433	0.296448	0.175427	0.263691	1.394831
3057	1	-4279.243	-4295.672	16.42962	0.129253	0.15289	0.141892	0.175988	0.143668	0.115586	0.0922252	0.1389	0.0264639	0.0301442	0.0723	0.0549467	0.0489461	0.18912	0.280261	0.14955	0.061642	0.308568	0.0108588	0.273211	0.268659	0.174081	0.284048	1.323205
3058	1	-4273.708	-4289.397	15.68958	0.0969156	0.216478	0.157645	0.17861	0.142262	0.134812	0.0931935	0.115785	0.0356664	0.03689	0.0893585	0.0504236	0.0491693	0.192865	0.258704	0.135972	0.063365	0.310533	0.0385617	0.259899	0.281494	0.175227	0.28338	1.397209
3059	1	-4270.901	-4286.045	15.14331	0.12788	0.219483	0.216116	0.21321	0.0943308	0.115864	0.103758	0.111904	0.0322985	0.0441093	0.0800698	0.0336061	0.0592064	0.191655	0.246935	0.137045	0.0423338	0.331569	0.0504629	0.285253	0.268421	0.165752	0.280574	1.451837
3060	1	-4275.922	-4291.046	15.1237	0.119147	0.199291	0.225946	0.159436	0.138633	0.12397	0.109036	0.142633	0.0206784	0.0267359	0.0904627	0.0593751	0.0384523	0.19162	0.227291	0.122779	0.0625319	0.342953	0.052826	0.311114	0.253741	0.169952	0.265193	1.453797
3061	1	-4272.464	-4288.066	15.60221	0.100337	0.236886	0.190923	0.15848	0.119489	0.120987	0.0838092	0.149532	0.0238532	0.029846	0.0891492	0.0398172	0.062839	0.193472	0.269244	0.130388	0.0569234	0.312193	0.0377803	0.281393	0.269006	0.150542	0.299059	1.405946
3062	1	-4268.782	-4283.374	14.59159	0.124865	0.209368	0.227881	0.196677	0.126599	0.116695	0.0792945	0.145215	0.0252472	0.0451221	0.0714277	0.0681364	0.0704799	0.194266	0.266864	0.13628	0.0630376	0.30934	0.0302119	0.29124	0.265581	0.163915	0.279263	1.507009
3063	1	-4273.25	-4289.062	15.81225	0.105867	0.157948	0.194208	0.208324	0.165525	0.101424	0.0828816	0.128811	0.0369439	0.0295613	0.0407964	0.0494046	0.0832475	0.195494	0.256863	0.130833	0.0533196	0.329075	0.0344163	0.282461	0.262248	0.157331	0.29796	1.384943
3064	1	-4265.492	-4280.599	15.10734	0.104447	0.200286	0.220743	0.187059	0.139906	0.129534	0.103108	0.126007	0.0268684	0.0400576	0.0667941	0.0502431	0.0603793	0.199875	0.253856	0.147028	0.0397772	0.321618	0.037846	0.277064	0.265401	0.184437	0.273097	1.455433
3065	1	-4269.859	-4285.391	15.53164	0.0896926	0.194235	0.196978	0.209666	0.14571	0.106844	0.0818196	0.149557	0.0401439	0.0246952	0.0606478	0.0666172	0.0463967	0.208076	0.25687	0.1412	0.0648971	0.297946	0.0310115	0.278349	0.26895	0.179773	0.272928	1.413003
3066	1	-4267.596	-4282.888	15.292	0.11941	0.175333	0.196978	0.210355	0.132394	0.130958	0.0931611	0.135016	0.0178783	0.0249592	0.074307	0.0563613	0.0698562	0.192599	0.267806	0.141744	0.0644415	0.305858	0.027552	0.28261	0.277344	0.154332	0.285714	1.436968
3067	1	-4270.376	-4286.015	15.63811	0.126267	0.181639	0.201223	0.19882	0.122088	0.0853943	0.0903527	0.13319	0.0322371	0.0336348	0.0497171	0.0545444	0.093248	0.212057	0.252948	0.131355	0.0467101	0.323105	0.0338239	0.273132	0.28376	0.175809	0.267299	1.402356
3068	1	-4271.76	-4286.981	15.22005	0.125175	0.186382	0.196987	0.192551	0.136903	0.121338	0.099317	0.138915	0.0259302	0.0369294	0.0737287	0.0371284	0.0728771	0.23342	0.209026	0.133519	0.0583298	0.343116	0.0225897	0.258983	0.280306	0.182979	0.277733	1.444162
3069	1	-4270.874	-4285.95	15.07586	0.123747	0.194421	0.236252	0.192551	0.151696	0.107629	0.0839145	0.138134	0.0238326	0.0314146	0.0631817	0.0343296	0.0774787	0.215926	0.22191	0.106754	0.0775149	0.350797	0.0270984	0.277659	0.262702	0.166903	0.292737	1.458581
3070	1	-4275.092	-4290.148	15.0555	0.108885	0.17642	0.253642	0.18197	0.180044	0.129148	0.0761439	0.134132	0.0285495	0.00603759	0.0586238	0.0477745	0.0792456	0.179029	0.302495	0.132258	0.0447038	0.305225	0.0362892	0.27257	0.283996	0.166078	0.277357	1.460617
3071	1	-4276.787	-4292.239	15.45207	0.114103	0.207289	0.193523	0.160075	0.141778	0.144509	0.121564	0.122713	0.0298524	0.0322147	0.046355	0.0604006	0.0465845	0.201828	0.236761	0.151976	0.0508661	0.342536	0.0160329	0.255368	0.288986	0.179056	0.276589	1.42096
3072	1	-4272.767	-4288.511	15.74401	0.115424	0.161425	0.223374	0.222903	0.148282	0.0922465	0.0794677	0.136232	0.0339934	0.0228658	0.0612705	0.0443148	0.0499673	0.189212	0.256936	0.138482	0.0686816	0.326164	0.0205246	0.261591	0.267245	0.166309	0.304855	1.391766
3073	1	-4274.759	-4289.003	14.24412	0.106931	0.172447	0.257735	0.253251	0.158764	0.11133	0.120327	0.114302	0.0283635	0.047997	0.048773	0.0473875	0.074148	0.182843	0.275112	0.130166	0.0590115	0.325241	0.0276266	0.255717	0.287703	0.175015	0.281565	1.541755
3074	1	-4274.253	-4289.206	14.95263	0.0987059	0.218054	0.226379	0.215228	0.140185	0.1458	0.0995597	0.114854	0.0194459	0.0488762	0.0507769	0.0391382	0.0539014	0.181676	0.225484	0.126197	0.0586349	0.380952	0.0270552	0.271397	0.280411	0.190735	0.257457	1.470905
3075	1	-4268.862	-4283.995	15.13338	0.11149	0.179865	0.202114	0.253154	0.145415	0.106519	0.0986084	0.139684	0.0150098	0.0420556	0.0726901	0.0393096	0.046915	0.215353	0.268714	0.137077	0.0446939	0.311714	0.0224482	0.268903	0.270765	0.171123	0.289209	1.452829
3076	1	-4276.242	-4291.513	15.27118	0.112915	0.179865	0.250211	0.2165	0.189477	0.126236	0.0861229	0.108284	0.0114809	0.0160306	0.0726901	0.0262426	0.0429946	0.184917	0.263898	0.143179	0.0665524	0.319764	0.0216899	0.277203	0.268053	0.169462	0.285282	1.43905
3077	1	-4272.296	-4287.477	15.18066	0.0963747	0.202501	0.240557	0.198437	0.13755	0.10201	0.0960181	0.119915	0.0300261	0.027997	0.0726901	0.0791304	0.0448953	0.20334	0.238974	0.142072	0.0567005	0.332575	0.0263391	0.285066	0.243502	0.16367	0.307762	1.448101
3078	1	-4266.764	-4282.683	15.91898	0.120323	0.172101	0.195591	0.189038	0.13755	0.11395	0.0898708	0.126465	0.0329539	0.0234825	0.0613254	0.0448216	0.0667955	0.193033	0.252695	0.133265	0.0356726	0.344447	0.040887	0.274015	0.269896	0.173223	0.282866	1.374269
3079	1	-4271.805	-4287.789	15.98398	0.0964249	0.14098	0.207119	0.201986	0.127701	0.142094	0.0986872	0.142172	0.0274022	0.0281115	0.0452297	0.0407296	0.0691323	0.21595	0.249055	0.13334	0.0401164	0.336316	0.0252224	0.27903	0.252996	0.185271	0.282704	1.367769
3080	1	-4272.081	-4287.503	15.42102	0.105784	0.195381	0.20458	0.156213	0.134773	0.113722	0.0986872	0.146618	0.0243925	0.0400476	0.0678847	0.0767996	0.0591805	0.183224	0.270713	0.152983	0.0452831	0.303744	0.0440524	0.266699	0.29767	0.174685	0.260946	1.424065
3081	1	-4273.316	-4287.774	14.45815	0.110418	0.217824	0.217444	0.226727	0.112855	0.117932	0.118001	0.107769	0.0434142	0.0408052	0.0777005	0.0672422	0.06222	0.178372	0.256015	0.157232	0.03499	0.333974	0.0394169	0.284054	0.265561	0.170054	0.280331	1.520352
3082	1	-4274.035	-4289.002	14.96748	0.0967961	0.173687	0.217447	0.186869	0.136739	0.155036	0.0931429	0.12615	0.0347629	0.0660505	0.0871596	0.0409201	0.054659	0.182861	0.256712	0.122195	0.0636055	0.342379	0.0322473	0.288378	0.270228	0.157273	0.284122	1.469419
3083	1	-4286.231	-4300.662	14.43125	0.128708	0.154368	0.235556	0.185435	0.174217	0.147185	0.125073	0.127339	0.0201231	0.0373602	0.0885999	0.049523	0.0495556	0.202474	0.224384	0.171642	0.0613067	0.273349	0.0668443	0.272399	0.291247	0.168258	0.268096	1.523042
3084	1	-4270.872	-4286.694	15.82161	0.0945142	0.176889	0.230953	0.177474	0.133873	0.10818	0.0893798	0.111238	0.0718069	0.0144943	0.0502736	0.0275976	0.0973312	0.209072	0.248127	0.143217	0.0396971	0.316099	0.0437874	0.259299	0.270808	0.171583	0.29831	1.384006
3085	1	-4268.643	-4284.011	15.3684	0.0981051	0.207228	0.223498	0.238489	0.125352	0.119065	0.0957181	0.104605	0.0157379	0.0405593	0.0589272	0.0427659	0.0592758	0.192082	0.23523	0.139202	0.0582628	0.343709	0.0315152	0.261729	0.279466	0.166881	0.291925	1.429327
3086	1	-4276.993	-4291.719	14.72557	0.106042	0.21937	0.215667	0.197944	0.138703	0.145528	0.109714	0.147058	0.0238971	0.0599033	0.0586008	0.0373979	0.0337862	0.219397	0.203844	0.15068	0.0717378	0.325799	0.0285422	0.283681	0.266735	0.173803	0.275782	1.49361
3087	1	-4270.078	-4284.63	14.55262	0.106024	0.22252	0.241806	0.209492	0.163423	0.13106	0.0904582	0.125882	0.042729	0.0250475	0.0627678	0.0310817	0.0586141	0.183775	0.279587	0.146108	0.0358114	0.316732	0.0379867	0.260068	0.278836	0.156109	0.304988	1.510905
3088	1	-4272.578	-4288.104	15.52515	0.0993399	0.181097	0.201786	0.183906	0.156147	0.106754	0.104129	0.103945	0.0593968	0.0357246	0.0644593	0.0352065	0.0817627	0.210442	0.27763	0.125451	0.0256631	0.323322	0.0374915	0.277467	0.275254	0.148696	0.298583	1.413653
3089	1	-4277.024	-4292.105	15.08062	0.104579	0.239598	0.191406	0.201911	0.159247	0.104247	0.103904	0.116143	0.0556961	0.0282183	0.106209	0.0244124	0.0225332	0.20503	0.271291	0.154498	0.0336237	0.295866	0.0396911	0.261419	0.27049	0.168931	0.299159	1.458105
3090	1	-4265.181	-4281.124	15.94298	0.104495	0.201049	0.203259	0.201911	0.124688	0.110598	0.0970417	0.11711	0.0503964	0.0284371	0.0568373	0.023129	0.0529182	0.209045	0.254789	0.135053	0.0663749	0.302554	0.0321834	0.279641	0.264172	0.164636	0.291551	1.37187
3091	1	-4270.984	-4286.891	15.9077	0.112347	0.167285	0.221193	0.174437	0.135469	0.11304	0.07869	0.133165	0.0326279	0.0560861	0.0626394	0.0276044	0.0608125	0.231388	0.235606	0.129196	0.0380779	0.331242	0.0344905	0.263542	0.266435	0.171087	0.298935	1.375397
3092	1	-4272.871	-4288.165	15.29357	0.0881738	0.188327	0.214711	0.230637	0.153786	0.0837173	0.112507	0.117807	0.0331594	0.0261224	0.0761904	0.0396113	0.0720596	0.197193	0.223964	0.142689	0.0639803	0.342941	0.0292324	0.263639	0.274731	0.18665	0.27498	1.43681
3093	1	-4272.676	-4287.578	14.90254	0.109178	0.207326	0.200058	0.220089	0.128976	0.126028	0.0810739	0.127986	0.058399	0.0328515	0.0728422	0.0283112	0.0827923	0.224402	0.192456	0.154985	0.0400589	0.349927	0.0381709	0.283191	0.254247	0.194483	0.268079	1.475913
3094	1	-4273.641	-4288.12	14.47922	0.11478	0.207326	0.210393	0.184367	0.13159	0.145516	0.104832	0.14103	0.0533329	0.0400506	0.0972394	0.0241701	0.0636186	0.211176	0.253357	0.129136	0.0598471	0.307907	0.038576	0.266257	0.285708	0.1765	0.271535	1.518246
3095	1	-4268.436	-4284.581	16.1451	0.120023	0.185942	0.216901	0.207451	0.10469	0.0973345	0.0885086	0.1092	0.0377916	0.0225435	0.0674377	0.0386527	0.055182	0.195468	0.238568	0.152039	0.0553954	0.312081	0.0464488	0.273738	0.275134	0.162013	0.289114	1.351658
3096	1	-4275.19	-4290.57	15.38014	0.0936604	0.172822	0.275823	0.203674	0.0945717	0.0971982	0.102427	0.0973021	0.0635087	0.0469219	0.0659996	0.0411396	0.0731047	0.184906	0.259569	0.152462	0.0577727	0.318786	0.026505	0.264681	0.294131	0.163554	0.277633	1.428153
3097	1	-4269.596	-4285.936	16.34073	0.125692	0.165082	0.203912	0.183028	0.1079	0.111475	0.0919113	0.121485	0.0635087	0.0195278	0.0620797	0.0249272	0.0515669	0.218588	0.254287	0.125651	0.0489902	0.313459	0.0390258	0.277629	0.25844	0.183674	0.280257	1.332094
3098	1	-4273.534	-4288.058	14.5242	0.127561	0.196241	0.23094	0.229739	0.143983	0.103456	0.112866	0.14453	0.0645723	0.0140334	0.0555234	0.0146164	0.0756864	0.198818	0.259879	0.137081	0.0632793	0.309092	0.0318502	0.267895	0.284043	0.169133	0.278928	1.513747
3099	1	-4271.763	-4287.209	15.44544	0.0723851	0.196241	0.235634	0.195221	0.14081	0.101877	0.0906314	0.152954	0.0422877	0.038204	0.0639203	0.0143643	0.0770934	0.206917	0.233909	0.142665	0.0655401	0.321682	0.0292875	0.275467	0.263714	0.181017	0.279802	1.421623
3100	1	-4273.497	-4288.331	14.83343	0.097976	0.174281	0.192747	0.219286	0.143211	0.110405	0.121375	0.161889	0.0626369	0.0372324	0.0740902	0.0512364	0.0364582	0.187238	0.265738	0.130276	0.0552726	0.333896	0.0275805	0.284751	0.261679	0.163057	0.290513	1.482825
3101	1	-4269.322	-4285.031	15.70941	0.109626	0.169297	0.228721	0.191042	0.146273	0.107727	0.0779232	0.103186	0.0510553	0.0240552	0.0782458	0.0335282	0.0745468	0.198487	0.248024	0.142135	0.0575472	0.338405	0.0154014	0.289452	0.265762	0.159287	0.285499	1.395226
3102	1	-4269.943	-4285.093	15.14954	0.120884	0.20478	0.221955	0.219489	0.124606	0.10487	0.0833016	0.137731	0.0583678	0.0227965	0.0557763	0.0323421	0.0643151	0.195575	0.278632	0.139719	0.0333256	0.30107	0.0516785	0.256109	0.273857	0.179022	0.291013	1.451213
3103	1	-4272.216	-4287.549	15.33261	0.0971235	0.1951	0.251598	0.198386	0.153954	0.101077	0.0791052	0.11338	0.0603914	0.017066	0.055301	0.0376503	0.0727737	0.233846	0.199374	0.146142	0.0477897	0.331482	0.0413667	0.274308	0.26135	0.174609	0.289732	1.432906
3104	1	-4271.909	-4287.828	15.91854	0.0957522	0.182944	0.229304	0.199031	0.114702	0.129499	0.0965441	0.0964053	0.0603914	0.0167992	0.050066	0.029217	0.0736574	0.21702	0.216933	0.131836	0.0415074	0.339585	0.0531182	0.274863	0.255012	0.171853	0.298272	1.374313
3105	1	-4276.557	-4292.586	16.0293	0.0962622	0.182944	0.185252	0.201007	0.137041	0.103555	0.0817951	0.103928	0.0644999	0.0354698	0.0913048	0.0264067	0.0537725	0.189772	0.254503	0.112878	0.0522742	0.326427	0.0641467	0.27268	0.291413	0.170261	0.265647	1.363237
3106	1	-4276.439	-4291.493	15.05384	0.112609	0.143783	0.251337	0.183495	0.146867	0.120031	0.13731	0.124359	0.0260245	0.0334458	0.0950786	0.0142969	0.0721473	0.219375	0.229878	0.124809	0.0551605	0.325162	0.0456166	0.278296	0.251331	0.172907	0.297466	1.460783
3107	1	-4278.146	-4293.975	15.82923	0.113491	0.154861	0.219052	0.181689	0.12698	0.097917	0.0992269	0.150246	0.0288477	0.0579618	0.0510285	0.0113025	0.0906402	0.237749	0.2622	0.111141	0.0427871	0.318372	0.027751	0.302746	0.236296	0.165178	0.295781	1.383244
3108	1	-4276.323	-4292.17	15.84752	0.112168	0.167936	0.209628	0.208601	0.110064	0.158475	0.0725872	0.143046	0.0423595	0.0393479	0.0572611	0.0153764	0.0445649	0.213142	0.283036	0.129677	0.0464751	0.293694	0.0339765	0.26945	0.255445	0.154043	0.321061	1.381416
3109	1	-4271.635	-4286.737	15.1019	0.0973634	0.202462	0.201189	0.208601	0.136525	0.102656	0.0956615	0.137161	0.0293997	0.0559593	0.0985153	0.0155338	0.0749512	0.212162	0.248199	0.138145	0.0580358	0.310647	0.0328116	0.259528	0.298031	0.17043	0.272012	1.455978
3110	1	-4270.613	-4286.323	15.71007	0.102412	0.186009	0.210771	0.196654	0.14781	0.119412	0.104158	0.130684	0.0146942	0.0337699	0.0622797	0.0126468	0.0738608	0.227809	0.239201	0.123823	0.0314387	0.333557	0.0441707	0.269285	0.261358	0.188542	0.280815	1.39516
3111	1	-4274.391	-4289.313	14.92266	0.112526	0.209859	0.210771	0.176581	0.187503	0.101327	0.0805572	0.152108	0.0405588	0.0813466	0.0570055	0.0132675	0.0504897	0.217298	0.249799	0.119432	0.0292775	0.348335	0.0358589	0.285343	0.251464	0.177868	0.285324	1.473901
3112	1	-4277.723	-4292.318	14.59468	0.0902458	0.177322	0.239371	0.227232	0.156532	0.14063	0.113381	0.147418	0.0263809	0.0577997	0.0667702	0.012844	0.0507715	0.185402	0.271465	0.135692	0.0506524	0.302591	0.0541978	0.239666	0.296241	0.163495	0.300598	1.506699
3113	1	-4275.207	-4289.96	14.75245	0.136347	0.213484	0.227857	0.194485	0.13371	0.126599	0.0924347	0.0980008	0.067132	0.0530534	0.0615363	0.0277363	0.058548	0.193879	0.250111	0.120264	0.0552792	0.362003	0.0184635	0.269177	0.280117	0.169574	0.281132	1.490923
3114	1	-4267.163	-4282.288	15.12507	0.117406	0.207024	0.231205	0.205783	0.133147	0.14202	0.0988774	0.124929	0.018901	0.0481833	0.0598824	0.0285427	0.0377592	0.195567	0.255583	0.155388	0.0438538	0.318081	0.0315281	0.262932	0.284685	0.17067	0.281713	1.453661
3115	1	-4274.346	-4288.38	14.03453	0.106636	0.198127	0.228814	0.2249	0.139473	0.142255	0.104046	0.138811	0.0410377	0.0369321	0.0779494	0.0401118	0.0836226	0.19658	0.293006	0.140036	0.0289318	0.304367	0.0370781	0.278694	0.260625	0.17254	0.288141	1.562714
3116	1	-4268.524	-4283.86	15.33552	0.103892	0.198127	0.226663	0.162788	0.145919	0.106914	0.117214	0.15573	0.0195787	0.054198	0.0513559	0.0347393	0.0554969	0.220123	0.245555	0.14278	0.0542842	0.306784	0.0304739	0.276451	0.255542	0.180488	0.287519	1.432616
3117	1	-4276.926	-4291.213	14.2868	0.121499	0.204066	0.218168	0.194769	0.184694	0.15088	0.0660876	0.140459	0.0193536	0.0484621	0.0758795	0.0262646	0.0869051	0.210467	0.216086	0.155706	0.0446903	0.338678	0.0343728	0.258053	0.282013	0.185742	0.274193	1.537488
3118	1	-4270.464	-4285.771	15.30743	0.110924	0.190585	0.236961	0.175119	0.129101	0.142406	0.0856729	0.143346	0.0180014	0.0484621	0.070499	0.0318137	0.0525336	0.213849	0.219954	0.139248	0.0361423	0.362491	0.0283154	0.278335	0.282329	0.18373	0.255605	1.435424
3119	1	-4270.08	-4284.822	14.74171	0.109145	0.220742	0.240959	0.203357	0.15069	0.121326	0.103327	0.13541	0.0326422	0.0599376	0.0474064	0.0124425	0.0546104	0.176548	0.245278	0.151754	0.0581439	0.322477	0.0457993	0.271434	0.278557	0.160868	0.28914	1.491996
3120	1	-4274.808	-4289.963	15.15464	0.0976703	0.154752	0.174236	0.210561	0.145415	0.122812	0.101765	0.127602	0.0258173	0.0561234	0.106408	0.0198506	0.10769	0.204491	0.253939	0.145141	0.0417781	0.312278	0.0423725	0.283398	0.268654	0.16311	0.284838	1.450703
3121	1	-4273.702	-4289.575	15.87279	0.0882126	0.18609	0.200127	0.210561	0.114864	0.124784	0.107923	0.092734	0.0210477	0.0811024	0.0653341	0.0194128	0.0666947	0.201299	0.239013	0.155348	0.0452709	0.325003	0.0340663	0.285695	0.277513	0.181581	0.255211	1.378888
3122	1	-4272.483	-4287.737	15.25423	0.0961803	0.208813	0.251543	0.194642	0.12247	0.10688	0.107542	0.0985181	0.0537707	0.0259495	0.0881997	0.0201723	0.0660644	0.182569	0.270676	0.164681	0.0395911	0.312989	0.0294942	0.261597	0.301191	0.161201	0.276011	1.440744
3123	1	-4274.865	-4290.412	15.54697	0.111521	0.181969	0.216709	0.23422	0.141513	0.0894525	0.0802059	0.0946879	0.0535007	0.0530352	0.0549376	0.0459262	0.0537915	0.193871	0.22573	0.167015	0.0628643	0.307923	0.0425954	0.265187	0.268732	0.18372	0.282361	1.41147
3124	1	-4269.848	-4284.765	14.91673	0.0960517	0.183182	0.250031	0.212313	0.117557	0.113231	0.109468	0.151267	0.0373025	0.0530352	0.0594966	0.0249431	0.0666163	0.206355	0.209151	0.142093	0.0711635	0.338972	0.0322654	0.28798	0.260438	0.163432	0.28815	1.474494
3125	1	-4277.311	-4292.981	15.67006	0.0872817	0.205467	0.181721	0.18744	0.177466	0.124354	0.0784887	0.121316	0.0225658	0.0695216	0.0490129	0.0337965	0.0607298	0.180633	0.287128	0.146869	0.0673906	0.283351	0.0346284	0.254728	0.291602	0.162387	0.291283	1.399161
3126	1	-4277.85	-4293.35	15.49944	0.0925392	0.210955	0.192322	0.18744	0.14709	0.116179	0.101978	0.114971	0.0552673	0.0579498	0.0372629	0.0240283	0.0782417	0.23853	0.240223	0.118392	0.0406557	0.31676	0.0454391	0.269023	0.245579	0.188491	0.296908	1.416224
3127	1	-4277.145	-4293.072	15.92722	0.111288	0.19092	0.164946	0.174334	0.123495	0.138625	0.0814935	0.108697	0.0331226	0.0352376	0.120333	0.0405084	0.0504445	0.174167	0.276682	0.142495	0.0573137	0.315169	0.0341743	0.289923	0.269874	0.169035	0.271168	1.373445
3128	1	-4267.649	-4283.204	15.55433	0.114041	0.172192	0.1967	0.218233	0.146327	0.0993547	0.0836872	0.110936	0.0360606	0.045623	0.0681005	0.0425901	0.0768886	0.209487	0.270623	0.128911	0.0519135	0.299794	0.0392712	0.261898	0.277918	0.171005	0.289178	1.410735
3129	1	-4266.892	-4282.543	15.65153	0.137604	0.19621	0.221901	0.175695	0.130026	0.120117	0.0912349	0.107709	0.0188275	0.0283353	0.0755829	0.0381282	0.0596438	0.212398	0.235688	0.132909	0.053803	0.327815	0.037387	0.277758	0.270624	0.173961	0.277658	1.401014
3130	1	-4274.153	-4288.838	14.68564	0.0894397	0.205582	0.264732	0.220061	0.109429	0.101012	0.0948576	0.119345	0.0293102	0.0418934	0.107317	0.0549808	0.0596438	0.230119	0.241063	0.129914	0.0330984	0.322654	0.0431514	0.270189	0.273766	0.163455	0.292591	1.497603
3131	1	-4271.016	-4286.134	15.11772	0.0766568	0.222376	0.225129	0.204484	0.137054	0.134705	0.0881091	0.119345	0.0250482	0.0423613	0.0644009	0.0408632	0.0738622	0.192089	0.25618	0.136726	0.0728313	0.296775	0.0453984	0.268537	0.275576	0.164111	0.291776	1.454395
3132	1	-4275.476	-4289.427	13.95091	0.112152	0.203419	0.255559	0.182271	0.156663	0.10147	0.121595	0.156456	0.0240701	0.0397329	0.0818378	0.0696418	0.0662074	0.204487	0.260934	0.112384	0.0741826	0.302281	0.0457325	0.281944	0.283972	0.142286	0.291798	1.571076
3133	1	-4272.527	-4287.496	14.96965	0.128601	0.186789	0.222172	0.250078	0.152466	0.116968	0.0767391	0.128121	0.0227756	0.0398078	0.0792031	0.0388562	0.0266248	0.218105	0.24488	0.126045	0.0729173	0.302597	0.0354565	0.276085	0.2746	0.157417	0.291897	1.469202
3134	1	-4269.906	-4285.464	15.55718	0.133604	0.183842	0.219632	0.205612	0.130536	0.0851898	0.0911368	0.115527	0.0380048	0.0398078	0.0716736	0.0472432	0.0486408	0.195147	0.242892	0.147377	0.0592685	0.325745	0.0295704	0.257656	0.266473	0.191054	0.284817	1.410449
